index,username,date,retweets,favorites,text,emotion,emotion_probability
4042,realDonaldTrump,26.04.19 13:12,25229,102171,"No money was paid to North Korea for Otto Warmbier, not two Million Dollars, not anything else. This is not the Obama Administration that paid 1.8 Billion Dollars for four hostages, or gave five terroist hostages plus, who soon went back to battle, for traitor Sgt. Bergdahl!",anger,0.467583
4043,realDonaldTrump,26.04.19 02:59,8057,55919,I will be interviewed on @seanhannity at 9:00 PM. In 5 minutes - Enjoy!,joy,0.839104
4044,realDonaldTrump,25.04.19 20:11,19654,94262,Thank you! #MAGA pic.twitter.com/EWjwRlmIve,NaN,1.0
4045,realDonaldTrump,25.04.19 20:09,19646,83713,Our Border Control Agents have done an incredible job under very adverse conditions. I am very proud to have increased their salaries because of the great job they do. Nobody deserves it more. THANK YOU and keep up the outstanding work! pic.twitter.com/ljy3hZOgfL,joy,0.950362
4046,realDonaldTrump,25.04.19 18:32,14531,63088,"Look forward to seeing everyone in Indianapolis, Indiana tomorrow! https:// twitter.com/NRA/status/111 9398244180688896 …",joy,0.742733
4047,realDonaldTrump,25.04.19 16:35,13978,62376,I will be interviewed by @seanhannity tonight at 9:00 PM on @FoxNews . Enjoy!,joy,0.785744
4048,realDonaldTrump,25.04.19 14:22,30309,153997,"Welcome to the race Sleepy Joe. I only hope you have the intelligence, long in doubt, to wage a successful primary campaign. It will be nasty - you will be dealing with people who truly have some very sick & demented ideas. But if you make it, I will see you at the Starting Gate!",disgust,0.600058
4049,realDonaldTrump,25.04.19 14:09,15699,73136,".....Despite the fact that the Mueller Report was “composed” by Trump Haters and Angry Democrats, who had unlimited funds and human resources, the end result was No Collusion, No Obstruction. Amazing!",anger,0.832505
4050,realDonaldTrump,25.04.19 13:57,23228,108350,"....Mueller was NOT fired and was respectfully allowed to finish his work on what I, and many others, say was an illegal investigation (there was no crime), headed by a Trump hater who was highly conflicted, and a group of 18 VERY ANGRY Democrats. DRAIN THE SWAMP!",anger,0.833013
4051,realDonaldTrump,25.04.19 13:47,18812,86174,"As has been incorrectly reported by the Fake News Media, I never told then White House Counsel Don McGahn to fire Robert Mueller, even though I had the legal right to do so. If I wanted to fire Mueller, I didn’t need McGahn to do it, I could have done it myself. Nevertheless,....",sadness,0.500613
4052,realDonaldTrump,25.04.19 01:01,22280,100789,"The Great State of Tennessee is so close to passing School Choice. All of our Nation’s children, regardless of background, deserve a shot at achieving the American Dream! Time to get this done, so important!",joy,0.783888
4053,realDonaldTrump,24.04.19 21:48,12337,55671,". @SenMikeLee of the great state of Utah has written a wonderful new book entitled, “Our Lost Declaration.” Highly recommended!",joy,0.895049
4054,realDonaldTrump,24.04.19 20:40,16076,70132,"As ONE UNITED NATION, we will work, we will pray, and we will fight for the day when every family across our land can live in a DRUG FREE AMERICA! #RxSummit2019 https:// twitter.com/RxSummit/statu s/1121110722749112321 …",sadness,0.412238
4055,realDonaldTrump,24.04.19 20:36,11774,53672,"Today, @FLOTUS Melania and I were honored to join thousands of leaders from across the Country for the 2019 Prescription Drug Abuse and Heroin Summit ( @RxSummit ) in Atlanta, Georgia! #RxSummit2019 https://www. pscp.tv/w/b5Cj3jFvTlFs TFJub1dwUXd8MUx5eEJBcGdtYk1KTlvVYLkTk4emfBbceunyXw-AjvHkKFpdKHtnUshzxMcy?t=1s …",joy,0.331804
4056,realDonaldTrump,24.04.19 18:54,19004,91971,"Rep. Alexandria Ocasio-Cortez is correct, the VA is not broken, it is doing great. But that is only because of the Trump Administration. We got Veterans Choice & Accountability passed. “President Trump deserves a lot of credit.” Dan Caldwell, Concerned Veterans of America",joy,0.529031
4057,realDonaldTrump,24.04.19 16:09,15119,73594,"I didn’t call Bob Costa of the Washington Post, he called me (Returned his call)! Just more Fake News.",sadness,0.325083
4058,realDonaldTrump,24.04.19 15:52,27059,117101,"....Congress has no time to legislate, they only want to continue the Witch Hunt, which I have already won. They should start looking at The Criminals who are already very well known to all. This was a Rigged System - WE WILL DRAIN THE SWAMP!",sadness,0.569632
4059,realDonaldTrump,24.04.19 15:47,20976,96795,"No Collusion, No Obstruction - there has NEVER been a President who has been more transparent. Millions of pages of documents were given to the Mueller Angry Dems, plus I allowed everyone to testify, including W.H. counsel. I didn’t have to do this, but now they want more.....",anger,0.688528
4060,realDonaldTrump,24.04.19 15:34,18798,84632,"Can anyone comprehend what a GREAT job Border Patrol and Law Enforcement is doing on our Southern Border. So far this year they have APPREHENDED 418,000 plus illegal immigrants, way up from last year. Mexico is doing very little for us. DEMS IN CONGRESS MUST ACT NOW!",disgust,0.386331
4061,realDonaldTrump,24.04.19 14:18,19327,76550,".....are there no “High Crimes and Misdemeanors,” there are no Crimes by me at all. All of the Crimes were committed by Crooked Hillary, the Dems, the DNC and Dirty Cops - and we caught them in the act! We waited for Mueller and WON, so now the Dems look to Congress as last hope!",disgust,0.805122
4062,realDonaldTrump,24.04.19 14:10,24595,99238,"The Mueller Report, despite being written by Angry Democrats and Trump Haters, and with unlimited money behind it ($35,000,000), didn’t lay a glove on me. I DID NOTHING WRONG. If the partisan Dems ever tried to Impeach, I would first head to the U.S. Supreme Court. Not only......",anger,0.737847
4063,realDonaldTrump,24.04.19 14:00,30386,121313,"Mexico’s Soldiers recently pulled guns on our National Guard Soldiers, probably as a diversionary tactic for drug smugglers on the Border. Better not happen again! We are now sending ARMED SOLDIERS to the Border. Mexico is not doing nearly enough in apprehending & returning!",fear,0.494389
4064,realDonaldTrump,24.04.19 13:25,21185,82128,"A very big Caravan of over 20,000 people started up through Mexico. It has been reduced in size by Mexico but is still coming. Mexico must apprehend the remainder or we will be forced to close that section of the Border & call up the Military. The Coyotes & Cartels have weapons!",fear,0.449249
4065,realDonaldTrump,24.04.19 13:18,25008,119038,"The American people deserve to know who is in this Country. Yesterday, the Supreme Court took up the Census Citizenship question, a really big deal. MAKE AMERICA GREAT AGAIN!",disgust,0.389059
4066,realDonaldTrump,24.04.19 13:04,31554,101152,"“Former CIA analyst Larry Johnson accuses United Kingdom Intelligence of helping Obama Administration Spy on the 2016 Trump Presidential Campaign.” @OANN WOW! It is now just a question of time before the truth comes out, and when it does, it will be a beauty!",joy,0.544747
4067,realDonaldTrump,24.04.19 02:46,23653,81203,Thanks Rush! @FoxNews pic.twitter.com/x8XogwA8VX,joy,0.381707
4068,realDonaldTrump,24.04.19 00:43,31438,142256,You mean the Stock Market hit an all-time record high today and they’re actually talking impeachment!? Will I ever be given credit for anything by the Fake News Media or Radical Liberal Dems? NO COLLUSION!,anger,0.594761
4069,realDonaldTrump,23.04.19 22:54,17443,69614,"Great meeting this afternoon at the @WhiteHouse with @Jack from @Twitter . Lots of subjects discussed regarding their platform, and the world of social media in general. Look forward to keeping an open dialogue! pic.twitter.com/QnZi579eFb",joy,0.781915
4070,realDonaldTrump,23.04.19 20:08,14470,56821,"I will be in Green Bay, Wisconsin this Saturday, April 27th at the Resch Center — 7:00pm (CDT). Big crowd expected! #MAGA https://www. donaldjtrump.com/rallies/apr-gb -wi-2019 …",joy,0.489919
4071,realDonaldTrump,23.04.19 19:34,13093,65080,"Great golf champion & friend, Ernie Els ( @TheBig_Easy ), has done a tremendous job in assisting those w/ Autism through his Els for Autism Fdn, focusing on Education, Research, Global Outreach, Recreation Services, Therapy Services, & Adult Services. #NationalAutismAwarenessMonth",joy,0.644898
4072,realDonaldTrump,23.04.19 17:47,12508,56843,Great interview by Jared. Nice to have extraordinarily smart people serving our Country! https:// twitter.com/TIME/status/11 20702516814123020 …,joy,0.875131
4073,realDonaldTrump,23.04.19 13:47,28585,153979,KEEP AMERICA GREAT!,joy,0.737304
4074,realDonaldTrump,23.04.19 13:46,25151,135385,The Wall is being rapidly built! The Economy is GREAT! Our Country is Respected again!,joy,0.826524
4075,realDonaldTrump,23.04.19 13:32,15073,66749,".....But should be much higher than that if Twitter wasn’t playing their political games. No wonder Congress wants to get involved - and they should. Must be more, and fairer, companies to get out the WORD!",anger,0.40797
4076,realDonaldTrump,23.04.19 13:26,18379,80257,"“The best thing ever to happen to Twitter is Donald Trump.” @MariaBartiromo So true, but they don’t treat me well as a Republican. Very discriminatory, hard for people to sign on. Constantly taking people off list. Big complaints from many people. Different names-over 100 M.....",sadness,0.519607
4077,realDonaldTrump,23.04.19 13:04,14863,65761,"“Harley Davidson has struggled with Tariffs with the EU, currently paying 31%. They’ve had to move production overseas to try and offset some of that Tariff that they’ve been hit with which will rise to 66% in June of 2021.” @MariaBartiromo So unfair to U.S. We will Reciprocate!",sadness,0.756636
4078,realDonaldTrump,23.04.19 12:54,15194,72956,"....Dumb and Sick. A really bad show with low ratings - and will only get worse. CNN has been a proven and long term ratings and beyond disaster. In fact, it rewarded Chris Cuomo with a now unsuccessful prime time slot, despite his massive failure in the morning. Only on CNN!",sadness,0.578101
4079,realDonaldTrump,23.04.19 12:44,15533,72153,"Sorry to say but @foxandfriends is by far the best of the morning political shows on television. It rightfully has BY FAR the highest ratings, not even close. Morning Psycho (Joe), who helped get me elected in 2016 by having me on (free) all the time, has nosedived, too Angry...",anger,0.51568
4080,realDonaldTrump,23.04.19 12:27,28765,143777,"In the “old days” if you were President and you had a good economy, you were basically immune from criticism. Remember, “It’s the economy stupid.” Today I have, as President, perhaps the greatest economy in history...and to the Mainstream Media, it means NOTHING. But it will!",joy,0.636957
4081,realDonaldTrump,23.04.19 12:18,15194,65510,"The Radical Left Democrats, together with their leaders in the Fake News Media, have gone totally insane! I guess that means that the Republican agenda is working. Stay tuned for more!",disgust,0.522957
4082,realDonaldTrump,23.04.19 12:14,17981,92539,"I will be going to Green Bay, Wisconsin, for a really big Rally on Saturday Evening. Big crowd expected, much to talk about. MAKE AMERICA GREAT AGAIN!",joy,0.627984
4083,realDonaldTrump,23.04.19 12:08,19192,88550,"I wonder if the New York Times will apologize to me a second time, as they did after the 2016 Election. But this one will have to be a far bigger & better apology. On this one they will have to get down on their knees & beg for forgiveness-they are truly the Enemy of the People!",anger,0.378179
4084,realDonaldTrump,23.04.19 11:59,17914,77135,"Paul Krugman, of the Fake News New York Times, has lost all credibility, as has the Times itself, with his false and highly inaccurate writings on me. He is obsessed with hatred, just as others are obsessed with how stupid he is. He said Market would crash, Only Record Highs!",anger,0.548689
4085,realDonaldTrump,22.04.19 23:35,23703,77380,PRESIDENTIAL HARASSMENT! pic.twitter.com/G3f6QBNSMa,disgust,0.393249
4086,realDonaldTrump,22.04.19 23:30,17392,61806,This should NEVER happen to another President AGAIN! pic.twitter.com/9fnYIzjKQX,anger,0.341773
4087,realDonaldTrump,22.04.19 22:46,8458,36348,Just spoke to @LouDobbs . Will be doing a very interesting show tonight at 7:00 P.M. Eastern on @FoxBusiness !,joy,0.677199
4088,realDonaldTrump,22.04.19 21:41,10681,58860,"Today, @FLOTUS Melania and I are honored to host the 2019 @WhiteHouse Easter Egg Roll! pic.twitter.com/dKxSefCl7H",joy,0.724682
4089,realDonaldTrump,22.04.19 21:31,19605,83919,"Isn’t it amazing that the people who were closest to me, by far, and knew the Campaign better than anyone, were never even called to testify before Mueller. The reason is that the 18 Angry Democrats knew they would all say ‘NO COLLUSION’ and only very good things!",joy,0.577673
4090,realDonaldTrump,22.04.19 21:04,10401,38314,"“A very exculpatory section of the Mueller Report: NO CONSPIRACY, COORDINATION or COLLUSION with the Trump Campaign and the Russians. You can’t be more clear than that!” @GreggJarrett pic.twitter.com/bcFCtD0DRP",fear,0.428117
4091,realDonaldTrump,22.04.19 20:59,11198,41494,“The Obama Administration did not do itself proud in this.” @ByronYork pic.twitter.com/6IDI1vEqFV,joy,0.957201
4092,realDonaldTrump,22.04.19 20:25,11228,37885,SOUTHERN BORDER CRISIS! @LouDobbs pic.twitter.com/2w3Qt9p8ER,fear,0.57545
4093,realDonaldTrump,22.04.19 20:06,12176,67513,"Spoke to the Prime Minister of Italy, Giuseppe Conte, mostly concerning Immigration, Taxes, Trade, and the Economy of both of our countries. Very good call!",joy,0.477706
4094,realDonaldTrump,22.04.19 20:05,17611,95098,Spoke to Prime Minister Ranil Wickremesinghe of Sri Lanka this morning to inform him that the United States stands by him and his country in the fight against terrorism. Also expressed condolences on behalf of myself and the People of the United States!,sadness,0.451228
4095,realDonaldTrump,22.04.19 18:16,18977,118388,"My friend Herman Cain, a truly wonderful man, has asked me not to nominate him for a seat on the Federal Reserve Board. I will respect his wishes. Herman is a great American who truly loves our Country!",joy,0.8913
4096,realDonaldTrump,22.04.19 16:18,27688,126443,Congratulations! https:// dailycaller.com/2019/04/16/cnn -ratings-plummet-all-year-low/ …,emotionless,0.0
4097,realDonaldTrump,22.04.19 16:11,21087,68045,Thank you @MarkLevinShow ! #MAGA pic.twitter.com/kff84hFgKP,joy,0.880435
4098,realDonaldTrump,22.04.19 15:47,30059,122610,"Only high crimes and misdemeanors can lead to impeachment. There were no crimes by me (No Collusion, No Obstruction), so you can’t impeach. It was the Democrats that committed the crimes, not your Republican President! Tables are finally turning on the Witch Hunt!",anger,0.473394
4099,realDonaldTrump,22.04.19 15:37,20918,71480,Saudi Arabia and others in OPEC will more than make up the Oil Flow difference in our now Full Sanctions on Iranian Oil. Iran is being given VERY BAD advice by @JohnKerry and people who helped him lead the U.S. into the very bad Iran Nuclear Deal. Big violation of Logan Act?,anger,0.576479
4100,realDonaldTrump,22.04.19 14:52,15487,50105,So true - thanks @SteveHiltonx @NextRevFNC ! pic.twitter.com/2UK8RgzRQL,joy,0.884314
4101,realDonaldTrump,22.04.19 00:35,57489,254245,How do you impeach a Republican President for a crime that was committed by the Democrats? MAKE AMERICA GREAT AGAIN!,disgust,0.712825
4102,realDonaldTrump,21.04.19 16:23,37578,177046,Can you believe that I had to go through the worst and most corrupt political Witch Hunt in the history of the United States (No Collusion) when it was the “other side” that illegally created the diversionary & criminal event and even spied on my campaign? Disgraceful!,disgust,0.780306
4103,realDonaldTrump,21.04.19 15:55,20443,107738,Jobless claims in the United States have reached their lowest (BEST) level in over 50 years!,sadness,0.190804
4104,realDonaldTrump,21.04.19 14:51,19498,86090,"Despite No Collusion, No Obstruction, The Radical Left Democrats do not want to go on to Legislate for the good of the people, but only to Investigate and waste time. This is costing our Country greatly, and will cost the Dems big time in 2020!",anger,0.305165
4105,realDonaldTrump,21.04.19 14:37,19572,95312,The Trump Haters and Angry Democrats who wrote the Mueller Report were devastated by the No Collusion finding! Nothing but a total “hit job” which should never have been allowed to start in the first place!,anger,0.835649
4106,realDonaldTrump,21.04.19 13:40,27766,135291,"Do you believe this? The New York Times Op-Ed: MEDIA AND DEMOCRATS OWE TRUMP AN APOLOGY. Well, they got that one right!",anger,0.403647
4107,realDonaldTrump,21.04.19 13:20,28613,134990,"138 people have been killed in Sri Lanka, with more that 600 badly injured, in a terrorist attack on churches and hotels. The United States offers heartfelt condolences to the great people of Sri Lanka. We stand ready to help!",sadness,0.370151
4108,realDonaldTrump,21.04.19 13:04,34725,216821,"Happy Easter! I have never been happier or more content because your Country is doing so well, with an Economy that is the talk of the World and may be stronger than it has ever been before. Have a great day!",joy,0.964857
4109,realDonaldTrump,21.04.19 03:53,20750,81917,Thank you @JesseBWatters and @DBongino ! pic.twitter.com/aGH4GBzhqh,joy,0.880435
4111,realDonaldTrump,21.04.19 01:34,12891,64906,Good night of television! 8:00 PM @WattersWorld 9:00 PM @JudgeJeanine with interview of @RudyGiuliani followed by Greg G. Honest commentary is always nice!,joy,0.801195
4112,realDonaldTrump,21.04.19 01:02,7579,39257,"Check out @MarkLevinShow : Life, Liberty & Levin on @FoxNews now (7pm)!",joy,0.344853
4113,realDonaldTrump,21.04.19 00:09,27781,121581,"If @MittRomney spent the same energy fighting Barack Obama as he does fighting Donald Trump, he could have won the race (maybe)! pic.twitter.com/p5imhMJqS1",joy,0.474998
4116,realDonaldTrump,20.04.19 14:15,22296,115950,The end result of the greatest Witch Hunt in U.S. political history is No Collusion with Russia (and No Obstruction). Pretty Amazing!,joy,0.878029
4117,realDonaldTrump,20.04.19 14:02,18857,82363,The Fake News Media is doing everything possible to stir up and anger the pols and as many people as possible seldom mentioning the fact that the Mueller Report had as its principle conclusion the fact that there was NO COLLUSION WITH RUSSIA. The Russia Hoax is dead!,anger,0.41932
4118,realDonaldTrump,20.04.19 13:53,22970,102157,"Despite the fact that the Mueller Report should not have been authorized in the first place & was written as nastily as possible by 13 (18) Angry Democrats who were true Trump Haters, including highly conflicted Bob Mueller himself, the end result is No Collusion, No Obstruction!",anger,0.829205
4119,realDonaldTrump,20.04.19 01:10,19152,104120,"Wishing a Happy Passover to all those celebrating in America, Israel, and around the world! pic.twitter.com/h3wgLZ4mxS",joy,0.896411
4120,realDonaldTrump,20.04.19 00:51,16591,79046,“TRUMP HAS BEEN TOTALLY VINDICATED” https:// youtu.be/NNAXeb7OsWs,anger,0.338608
4121,realDonaldTrump,19.04.19 23:41,17830,74098,Time for Democrats to accept reality https:// thehill.com/opinion/white- house/439680-time-for-democrats-to-accept-reality …,sadness,0.719593
4122,realDonaldTrump,19.04.19 23:23,18289,70228,"The Washington Post and New York Times are, in my opinion, two of the most dishonest media outlets around. Truly, the Enemy of the People! https:// twitter.com/Liz_Wheeler/st atus/1119228575134015489 …",joy,0.389941
4123,realDonaldTrump,19.04.19 22:47,37463,169019,"....big, fat, waste of time, energy and money - $30,000,000 to be exact. It is now finally time to turn the tables and bring justice to some very sick and dangerous people who have committed very serious crimes, perhaps even Spying or Treason. This should never happen again!",anger,0.576403
4124,realDonaldTrump,19.04.19 14:08,29856,153393,"...agreed to testify, it was not necessary for me to respond to statements made in the “Report” about me, some of which are total bullshit & only given to make the other person look good (or me to look bad). This was an Illegally Started Hoax that never should have happened, a...",anger,0.629795
4125,realDonaldTrump,19.04.19 13:53,24025,105172,"Statements are made about me by certain people in the Crazy Mueller Report, in itself written by 18 Angry Democrat Trump Haters, which are fabricated & totally untrue. Watch out for people that take so-called “notes,” when the notes never existed until needed. Because I never....",disgust,0.633081
