index,username,date,retweets,favorites,text,emotion,emotion_probability
8026,realDonaldTrump,06.01.18 05:32,19479,77355,"Michael Wolff is a total loser who made up stories in order to sell this really boring and untruthful book. He used Sloppy Steve Bannon, who cried when he got fired and begged for his job. Now Sloppy Steve has been dumped like a dog by almost everyone. Too bad! https:// twitter.com/gop/status/949 395088735723520 …",sadness,0.739088
8027,realDonaldTrump,06.01.18 05:19,25060,106537,Good idea Rand! https:// twitter.com/randpaul/statu s/949001475174354945 …,joy,0.774988
8028,realDonaldTrump,05.01.18 16:34,12952,69704,The Mercer Family recently dumped the leaker known as Sloppy Steve Bannon. Smart!,sadness,0.454351
8029,realDonaldTrump,05.01.18 15:32,27028,129506,"Well, now that collusion with Russia is proving to be a total hoax and the only collusion is with Hillary Clinton and the FBI/Russia, the Fake News Media (Mainstream) and this phony new book are hitting out at every new front imaginable. They should try winning an election. Sad!",sadness,0.654774
8030,realDonaldTrump,05.01.18 12:35,22817,109995,"Dow goes from 18,589 on November 9, 2016, to 25,075 today, for a new all-time Record. Jumped 1000 points in last 5 weeks, Record fastest 1000 point move in history. This is all about the Make America Great Again agenda! Jobs, Jobs, Jobs. Six trillion dollars in value created!",joy,0.719964
8031,realDonaldTrump,05.01.18 05:04,23342,114818,"The Fake News Media barely mentions the fact that the Stock Market just hit another New Record and that business in the U.S. is booming...but the people know! Can you imagine if “O” was president and had these numbers - would be biggest story on earth! Dow now over 25,000.",sadness,0.506145
8032,realDonaldTrump,05.01.18 04:52,19594,88950,"I authorized Zero access to White House (actually turned him down many times) for author of phony book! I never spoke to him for book. Full of lies, misrepresentations and sources that don’t exist. Look at this guy’s past and watch what happens to him and Sloppy Steve!",sadness,0.512094
8033,realDonaldTrump,05.01.18 01:11,18606,82962,MAKING AMERICA GREAT AGAIN! pic.twitter.com/iONbr1DkVk,joy,0.756767
8034,realDonaldTrump,05.01.18 00:53,25168,122199,"Thank you to the great Republican Senators who showed up to our mtg on immigration reform. We must BUILD THE WALL, stop illegal immigration, end chain migration & cancel the visa lottery. The current system is unsafe & unfair to the great people of our country - time for change!",anger,0.414745
8035,realDonaldTrump,04.01.18 16:48,19470,104871,"Dow just crashes through 25,000. Congrats! Big cuts in unnecessary regulations continuing.",joy,0.537504
8036,realDonaldTrump,04.01.18 12:32,16382,83305,"With all of the failed “experts” weighing in, does anybody really believe that talks and dialogue would be going on between North and South Korea right now if I wasn’t firm, strong and willing to commit our total “might” against the North. Fools, but talks are a good thing!",anger,0.409489
8037,realDonaldTrump,04.01.18 12:11,33887,137937,"As Americans, you need identification, sometimes in a very strong and accurate form, for almost everything you do.....except when it comes to the most important thing, VOTING for the people that run your country. Push hard for Voter Identification!",sadness,0.414389
8038,realDonaldTrump,04.01.18 12:02,26175,98465,"Many mostly Democrat States refused to hand over data from the 2016 Election to the Commission On Voter Fraud. They fought hard that the Commission not see their records or methods because they know that many people are voting illegally. System is rigged, must go to Voter I.D.",sadness,0.461319
8039,realDonaldTrump,04.01.18 03:13,31447,142477,MAKE AMERICA GREAT AGAIN!,joy,0.748909
8040,realDonaldTrump,04.01.18 03:11,16682,95197,"Stock Market had another good day but, now that the Tax Cut Bill has passed, we have tremendous upward potential. Dow just short of 25,000, a number that few thought would be possible this soon into my administration. Also, unemployment went down to 4.1%. Only getting better!",joy,0.570092
8041,realDonaldTrump,04.01.18 03:07,14060,60740,"“Some 40 U.S. companies have responded to President Trump’s tax cut and reform victory in Congress last year by handing out bonuses up to $2,000, increases in 401k matches and spending on charity, a much higher number than previously known.” http://www. washingtonexaminer.com/boom-40-compan ies-give-trump-tax-reform-bonuses-up-to-2000/article/2644910 …",joy,0.307872
8042,realDonaldTrump,04.01.18 02:06,10665,53221,"Melania and I are deeply saddened by the death of Thomas S. Monson, a beloved President of the Church of Jesus Christ of Latter-day Saints... https://www. whitehouse.gov/briefings-stat ements/statement-president-donald-j-trump-regarding-passing-thomas-s-monson-president-church-jesus-christ-latter-day-saints/ …",sadness,0.70717
8043,realDonaldTrump,03.01.18 14:37,26031,132717,Such respect for the people of Iran as they try to take back their corrupt government. You will see great support from the United States at the appropriate time!,disgust,0.584438
8044,realDonaldTrump,03.01.18 05:03,17597,86880,"“President Trump has something now he didn’t have a year ago, that is a set of accomplishments that nobody can deny. The accomplishments are there, look at his record, he has had a very significant first year.” @LouDobbs Show,David Asman & Ed Rollins",joy,0.680056
8045,realDonaldTrump,03.01.18 02:05,42031,173454,I will be announcing THE MOST DISHONEST & CORRUPT MEDIA AWARDS OF THE YEAR on Monday at 5:00 o’clock. Subjects will cover Dishonesty & Bad Reporting in various categories from the Fake News Media. Stay tuned!,anger,0.445789
8046,realDonaldTrump,03.01.18 01:49,162011,450080,"North Korean Leader Kim Jong Un just stated that the “Nuclear Button is on his desk at all times.” Will someone from his depleted and food starved regime please inform him that I too have a Nuclear Button, but it is a much bigger & more powerful one than his, and my Button works!",anger,0.41175
8047,realDonaldTrump,02.01.18 23:37,16552,83159,"...peace treaty with Israel. We have taken Jerusalem, the toughest part of the negotiation, off the table, but Israel, for that, would have had to pay more. But with the Palestinians no longer willing to talk peace, why should we make any of these massive future payments to them?",joy,0.331547
8048,realDonaldTrump,02.01.18 23:37,24410,104872,"It's not only Pakistan that we pay billions of dollars to for nothing, but also many other countries, and others. As an example, we pay the Palestinians HUNDRED OF MILLIONS OF DOLLARS a year and get no appreciation or respect. They don’t even want to negotiate a long overdue...",sadness,0.425402
8049,realDonaldTrump,02.01.18 23:23,10329,56393,"Congratulations to Senator Orrin Hatch on an absolutely incredible career. He has been a tremendous supporter, and I will never forget the (beyond kind) statements he has made about me as President. He is my friend and he will be greatly missed in the U.S. Senate! pic.twitter.com/0VjzLEeHTl",joy,0.76756
8050,realDonaldTrump,02.01.18 19:11,13530,62456,We will not rest until all of America’s GREAT VETERANS can receive the care they so richly deserve. Tremendous progress has been made in a short period of time. Keep up the great work @SecShulkin @DeptVetAffairs ! https:// instagram.com/p/BddOPJfAngh/ pic.twitter.com/OtuzIgxMn6,joy,0.791909
8051,realDonaldTrump,02.01.18 16:16,15343,77429,"Democrats are doing nothing for DACA - just interested in politics. DACA activists and Hispanics will go hard against Dems, will start “falling in love” with Republicans and their President! We are about RESULTS.",disgust,0.595164
8052,realDonaldTrump,02.01.18 15:53,13598,68431,"....impartial journalists of a much higher standard, lose all of your phony and non-existent “sources,” and treat the President of the United States FAIRLY, so that the next time I (and the people) win, you won’t have to write an apology to your readers for a job poorly done! GL",sadness,0.557731
8053,realDonaldTrump,02.01.18 15:39,14841,70046,"The Failing New York Times has a new publisher, A.G. Sulzberger. Congratulations! Here is a last chance for the Times to fulfill the vision of its Founder, Adolph Ochs, “to give the news impartially, without fear or FAVOR, regardless of party, sect, or interests involved.” Get...",joy,0.707607
8054,realDonaldTrump,02.01.18 15:13,13625,78987,"Since taking office I have been very strict on Commercial Aviation. Good news - it was just reported that there were Zero deaths in 2017, the best and safest year on record!",joy,0.666593
8055,realDonaldTrump,02.01.18 15:08,14384,68799,"Sanctions and “other” pressures are beginning to have a big impact on North Korea. Soldiers are dangerously fleeing to South Korea. Rocket man now wants to talk to South Korea for first time. Perhaps that is good news, perhaps not - we will see!",joy,0.402595
8056,realDonaldTrump,02.01.18 14:49,12918,77137,Companies are giving big bonuses to their workers because of the Tax Cut Bill. Really great!,joy,0.579576
8057,realDonaldTrump,02.01.18 14:44,11988,61759,Thank you to Brandon Judd of the National Border Patrol Council for your kind words on how well we are doing at the Border. We will be bringing in more & more of your great folks and will build the desperately needed WALL! @foxandfriends,joy,0.726693
8058,realDonaldTrump,02.01.18 13:48,31612,116430,"Crooked Hillary Clinton’s top aid, Huma Abedin, has been accused of disregarding basic security protocols. She put Classified Passwords into the hands of foreign agents. Remember sailors pictures on submarine? Jail! Deep State Justice Dept must finally act? Also on Comey & others",sadness,0.717018
8059,realDonaldTrump,02.01.18 13:09,23336,93568,"The people of Iran are finally acting against the brutal and corrupt Iranian regime. All of the money that President Obama so foolishly gave them went into terrorism and into their “pockets.” The people have little food, big inflation and no human rights. The U.S. is watching!",disgust,0.594437
8060,realDonaldTrump,01.01.18 14:37,14094,102375,"Will be leaving Florida for Washington (D.C.) today at 4:00 P.M. Much work to be done, but it will be a great New Year!",joy,0.747954
8061,realDonaldTrump,01.01.18 13:44,24050,98667,"Iran is failing at every level despite the terrible deal made with them by the Obama Administration. The great Iranian people have been repressed for many years. They are hungry for food & for freedom. Along with human rights, the wealth of Iran is being looted. TIME FOR CHANGE!",sadness,0.556531
8062,realDonaldTrump,01.01.18 13:12,88877,275948,"The United States has foolishly given Pakistan more than 33 billion dollars in aid over the last 15 years, and they have given us nothing but lies & deceit, thinking of our leaders as fools. They give safe haven to the terrorists we hunt in Afghanistan, with little help. No more!",disgust,0.352284
8063,realDonaldTrump,01.01.18 00:43,34648,174929,"HAPPY NEW YEAR! We are MAKING AMERICA GREAT AGAIN, and much faster than anyone thought possible!",joy,0.903222
8064,realDonaldTrump,31.12.17 23:18,38298,178361,"As our Country rapidly grows stronger and smarter, I want to wish all of my friends, supporters, enemies, haters, and even the very dishonest Fake News Media, a Happy and Healthy New Year. 2018 will be a great year for America!",joy,0.81939
8065,realDonaldTrump,31.12.17 23:00,27417,97980,"Iran, the Number One State of Sponsored Terror with numerous violations of Human Rights occurring on an hourly basis, has now closed down the Internet so that peaceful demonstrators cannot communicate. Not good!",fear,0.640469
8066,realDonaldTrump,31.12.17 20:06,28084,123044,"What a year it’s been, and we're just getting started. Together, we are MAKING AMERICA GREAT AGAIN! Happy New Year!! pic.twitter.com/qsMNyN1UJG",joy,0.92409
8067,realDonaldTrump,31.12.17 19:36,15656,79209,"My deepest condolences to the victims of the terrible shooting in Douglas County @DCSheriff , and their families. We love our police and law enforcement - God Bless them all! #LESM",sadness,0.439268
8068,realDonaldTrump,31.12.17 14:36,24170,107274,"Why would smart voters want to put Democrats in Congress in 2018 Election when their policies will totally kill the great wealth created during the months since the Election. People are much better off now not to mention ISIS, VA, Judges, Strong Border, 2nd A, Tax Cuts & more?",sadness,0.485857
8069,realDonaldTrump,31.12.17 14:26,12969,63573,"If the Dems (Crooked Hillary) got elected, your stocks would be down 50% from values on Election Day. Now they have a great future - and just beginning! https:// twitter.com/realdonaldtrum p/status/947328044821336070 …",joy,0.472915
8070,realDonaldTrump,31.12.17 14:03,26461,105724,Big protests in Iran. The people are finally getting wise as to how their money and wealth is being stolen and squandered on terrorism. Looks like they will not take it any longer. The USA is watching very closely for human rights violations!,joy,0.410633
8071,realDonaldTrump,31.12.17 05:46,11621,58132,“Trump Rally: Stocks put 2017 in the record books” http://www. foxbusiness.com/markets/2017/1 2/29/trump-rally-stocks-put-2017-in-record-books.html …,anger,0.213022
8072,realDonaldTrump,30.12.17 23:42,21427,112337,"Jobs are kicking in and companies are coming back to the U.S. Unnecessary regulations and high taxes are being dramatically Cut, and it will only get better. MUCH MORE TO COME!",sadness,0.219328
8073,realDonaldTrump,30.12.17 23:36,45522,188831,"I use Social Media not because I like to, but because it is the only way to fight a VERY dishonest and unfair “press,” now often referred to as Fake News Media. Phony and non-existent “sources” are being used more often than ever. Many stories & reports a pure fiction!",sadness,0.501717
8074,realDonaldTrump,30.12.17 22:12,14446,70199,"On Taxes: “This is the biggest corporate rate cut ever, going back to the corporate income tax rate of roughly 80 years ago.This is a huge pro-growth stimulus for the economy. Every year the Obama WH overstated how the economy would grow. Now real economics and jobs.” @WSJ Report",joy,0.378047
8075,realDonaldTrump,30.12.17 20:02,20204,75698,"Oppressive regimes cannot endure forever, and the day will come when the Iranian people will face a choice. The world is watching! pic.twitter.com/kvv1uAqcZ9",joy,0.570298
8076,realDonaldTrump,30.12.17 20:00,19916,73950,"The entire world understands that the good people of Iran want change, and, other than the vast military power of the United States, that Iran’s people are what their leaders fear the most.... pic.twitter.com/W8rKN9B6RT",fear,0.809406
8077,realDonaldTrump,30.12.17 04:42,35776,125551,"Many reports of peaceful protests by Iranian citizens fed up with regime’s corruption & its squandering of the nation’s wealth to fund terrorism abroad. Iranian govt should respect their people’s rights, including right to express themselves. The world is watching! #IranProtests",disgust,0.628893
8078,realDonaldTrump,29.12.17 14:16,29716,129918,"The Democrats have been told, and fully understand, that there can be no DACA without the desperately needed WALL at the Southern Border and an END to the horrible Chain Migration & ridiculous Lottery System of Immigration etc. We must protect our Country at all cost!",anger,0.561598
8079,realDonaldTrump,29.12.17 14:04,23324,108159,"Why is the United States Post Office, which is losing many billions of dollars a year, while charging Amazon and others so little to deliver their packages, making Amazon richer and the Post Office dumber and poorer? Should be charging MUCH MORE!",sadness,0.627548
8080,realDonaldTrump,29.12.17 13:46,19508,89586,"While the Fake News loves to talk about my so-called low approval rating, @foxandfriends just showed that my rating on Dec. 28, 2017, was approximately the same as President Obama on Dec. 28, 2009, which was 47%...and this despite massive negative Trump coverage & Russia hoax!",sadness,0.463639
8081,realDonaldTrump,29.12.17 01:01,54506,183873,"In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Global Warming that our Country, but not other countries, was going to pay TRILLIONS OF DOLLARS to protect against. Bundle up!",joy,0.694971
8082,realDonaldTrump,29.12.17 00:14,13032,61422,"Together, we are MAKING AMERICA GREAT AGAIN! https:// instagram.com/p/BdQ5D6Xgd7P/ pic.twitter.com/wdLQkfdy4m",joy,0.793977
8083,realDonaldTrump,28.12.17 20:20,22575,66598,"I've been saying it for a long, long time. #NoKo pic.twitter.com/LQl7tGhMdO",sadness,0.39549
8084,realDonaldTrump,28.12.17 17:24,26546,112371,Caught RED HANDED - very disappointed that China is allowing oil to go into North Korea. There will never be a friendly solution to the North Korea problem if this continues to happen!,sadness,0.639661
8085,realDonaldTrump,28.12.17 17:18,18028,98413,Retail sales are at record numbers. We’ve got the economy going better than anyone ever dreamt - and you haven’t seen anything yet!,joy,0.599481
8086,realDonaldTrump,28.12.17 16:24,11799,58608,"Vanity Fair, which looks like it is on its last legs, is bending over backwards in apologizing for the minor hit they took at Crooked H. Anna Wintour, who was all set to be Amb to Court of St James’s & a big fundraiser for CH, is beside herself in grief & begging for forgiveness!",sadness,0.585426
8087,realDonaldTrump,28.12.17 03:46,17457,75874,"“Arrests of MS-13 Members, Associates Up 83% Under Trump” http:// dailysignal.com/2017/12/15/arr ests-of-ms-13-members-associates-up-83-under-trump/ …",disgust,0.331376
8088,realDonaldTrump,28.12.17 03:09,16423,61670,"“On 1/20 - the day Trump was inaugurated - an estimated 35,000 ISIS fighters held approx 17,500 square miles of territory in both Iraq and Syria. As of 12/21, the U.S. military est the remaining 1,000 or so fighters occupy roughly 1,900 square miles..” @jamiejmcintyre @dcexaminer pic.twitter.com/OgYEuDgzD2",sadness,0.380477
8089,realDonaldTrump,28.12.17 00:11,15435,98296,"Just left West Palm Beach Fire & Rescue #2. Met with great men and women as representatives of those who do so much for all of us. Firefighters, paramedics, first responders - what amazing people they are!",joy,0.545298
8090,realDonaldTrump,26.12.17 23:17,21244,117465,"All signs are that business is looking really good for next year, only to be helped further by our Tax Cut Bill. Will be a great year for Companies and JOBS! Stock Market is poised for another year of SUCCESS!",joy,0.909328
8091,realDonaldTrump,26.12.17 14:24,29182,105234,"WOW, @foxandfrlends “Dossier is bogus. Clinton Campaign, DNC funded Dossier. FBI CANNOT (after all of this time) VERIFY CLAIMS IN DOSSIER OF RUSSIA/TRUMP COLLUSION. FBI TAINTED.” And they used this Crooked Hillary pile of garbage as the basis for going after the Trump Campaign!",disgust,0.590437
8092,realDonaldTrump,26.12.17 12:58,17121,98541,"Based on the fact that the very unfair and unpopular Individual Mandate has been terminated as part of our Tax Cut Bill, which essentially Repeals (over time) ObamaCare, the Democrats & Republicans will eventually come together and develop a great new HealthCare plan!",sadness,0.398497
8093,realDonaldTrump,26.12.17 00:33,28558,178329,"I hope everyone is having a great Christmas, then tomorrow it’s back to work in order to Make America Great Again (which is happening faster than anyone anticipated)!",joy,0.747029
8094,realDonaldTrump,25.12.17 14:36,42424,188629,MERRY CHRISTMAS!!! pic.twitter.com/mYtV5GNdLl,joy,0.868571
8095,realDonaldTrump,25.12.17 04:51,27850,134770,MERRY CHRISTMAS!! pic.twitter.com/xa2qxcisVV,joy,0.854002
8096,realDonaldTrump,25.12.17 03:56,45554,207372,People are proud to be saying Merry Christmas again. I am proud to have led the charge against the assault of our cherished and beautiful phrase. MERRY CHRISTMAS!!!!!,joy,0.948449
8097,realDonaldTrump,24.12.17 21:35,19205,99193,"The Tax Cut/Reform Bill, including Massive Alaska Drilling and the Repeal of the highly unpopular Individual Mandate, brought it all together as to what an incredible year we had. Don’t let the Fake News convince you otherwise...and our insider Polls are strong!",joy,0.555625
8098,realDonaldTrump,24.12.17 14:48,27266,123844,"The Fake News refuses to talk about how Big and how Strong our BASE is. They show Fake Polls just like they report Fake News. Despite only negative reporting, we are doing well - nobody is going to beat us. MAKE AMERICA GREAT AGAIN!",disgust,0.492401
8099,realDonaldTrump,24.12.17 13:25,24896,88151,". @FoxNews -FBI’s Andrew McCabe, “in addition to his wife getting all of this money from M (Clinton Puppet), he was using, allegedly, his FBI Official Email Account to promote her campaign. You obviously cannot do this. These were the people who were investigating Hillary Clinton.”",disgust,0.754791
8100,realDonaldTrump,23.12.17 23:57,13846,75588,"Remember, the Republicans are 5-0 in Congressional races this year. In Senate, I said Roy M would lose in Alabama and supported Big Luther Strange - and Roy lost. Virginia candidate was not a “Trumper,” and he lost. Good Republican candidates will win BIG!",sadness,0.563567
8101,realDonaldTrump,23.12.17 23:44,18858,90159,"The Stock Market is setting record after record and unemployment is at a 17 year low. So many things accomplished by the Trump Administration, perhaps more than any other President in first year. Sadly, will never be reported correctly by the Fake News Media!",sadness,0.650573
8102,realDonaldTrump,23.12.17 21:32,14342,61715,"Wow, “FBI lawyer James Baker reassigned,” according to @FoxNews .",joy,0.45877
8103,realDonaldTrump,23.12.17 21:30,18550,65412,FBI Deputy Director Andrew McCabe is racing the clock to retire with full benefits. 90 days to go?!!!,joy,0.31423
8104,realDonaldTrump,23.12.17 21:27,30472,107955,"How can FBI Deputy Director Andrew McCabe, the man in charge, along with leakin’ James Comey, of the Phony Hillary Clinton investigation (including her 33,000 illegally deleted emails) be given $700,000 for wife’s campaign by Clinton Puppets during investigation?",disgust,0.251316
8105,realDonaldTrump,22.12.17 23:11,21115,107021,"Remember, the most hated part of ObamaCare is the Individual Mandate, which is being terminated under our just signed Tax Cut Bill.",anger,0.474171
8106,realDonaldTrump,22.12.17 21:47,13203,61264,"Today, it was my great honor to sign the largest TAX CUTS and reform in the history of our country. Full remarks: http:// 45.wh.gov/TaxCuts pic.twitter.com/OeAoA0sLfx",joy,0.433173
8107,realDonaldTrump,22.12.17 21:47,15838,80622,"The United Nations Security Council just voted 15-0 in favor of additional Sanctions on North Korea. The World wants Peace, not Death!",joy,0.419601
8108,realDonaldTrump,22.12.17 19:40,13733,64971,"Congressman Ron DeSantis is a brilliant young leader, Yale and then Harvard Law, who would make a GREAT Governor of Florida. He loves our Country and is a true FIGHTER!",joy,0.8836
8109,realDonaldTrump,22.12.17 17:46,17781,91952,"95% of Americans will pay less or, at worst, the same amount of taxes (mostly far less). The Dems only want to raise your taxes!",disgust,0.560887
8110,realDonaldTrump,22.12.17 16:07,15991,91772,Will be signing the biggest ever Tax Cut and Reform Bill in 30 minutes in Oval Office. Will also be signing a much needed 4 billion dollar missile defense bill.,sadness,0.539283
8111,realDonaldTrump,22.12.17 16:04,16560,81761,"With all my Administration has done on Legislative Approvals (broke Harry Truman’s Record), Regulation Cutting, Judicial Appointments, Building Military, VA, TAX CUTS & REFORM, Record Economy/Stock Market and so much more, I am sure great credit will be given by mainstream news?",anger,0.335749
8112,realDonaldTrump,22.12.17 15:17,15638,76324,"“The President has accomplished some absolutely historic things during this past year.” Thank you Charlie Kirk of Turning Points USA. Sadly, the Fake Mainstream Media will NEVER talk about our accomplishments in their end of year reviews. We are compiling a long & beautiful list.",joy,0.501187
8113,realDonaldTrump,22.12.17 14:05,23037,108645,"At some point, and for the good of the country, I predict we will start working with the Democrats in a Bipartisan fashion. Infrastructure would be a perfect place to start. After having foolishly spent $7 trillion in the Middle East, it is time to start rebuilding our country!",joy,0.632297
8114,realDonaldTrump,22.12.17 13:50,8491,42269,So true! https:// twitter.com/foxnews/status /943842164974542848 …,NaN,1.0
8115,realDonaldTrump,22.12.17 13:47,18538,84710,"Our big and very popular Tax Cut and Reform Bill has taken on an unexpected new source of “love” - that is big companies and corporations showering their workers with bonuses. This is a phenomenon that nobody even thought of, and now it is the rage. Merry Christmas!",joy,0.764366
8116,realDonaldTrump,21.12.17 19:16,11734,61014,"THANK YOU to everyone who joined me at the @WhiteHouse yesterday. Together, we are MAKING AMERICA GREAT AGAIN! https:// instagram.com/p/Bc-U59UAVws/ pic.twitter.com/dTMU8OwmWB",joy,0.896739
8117,realDonaldTrump,21.12.17 15:52,17230,78738,"House Democrats want a SHUTDOWN for the holidays in order to distract from the very popular, just passed, Tax Cuts. House Republicans, don’t let this happen. Pass the C.R. TODAY and keep our Government OPEN!",sadness,0.439861
