index,username,date,retweets,favorites,text,emotion,emotion_probability
6033,realDonaldTrump,15.09.18 22:57,9929,41164,". @DannyTarkanian of Nevada is a great friend who supports the Trump Agenda. He is Strong on Crime, the Border and our under siege 2nd Amendment. Danny Loves our Military and our Vets. He has my total and complete Endorsement!",joy,0.78986
6034,realDonaldTrump,15.09.18 22:54,11111,47333,"Congressman Keith Rothfus continues to do a great job for the people of Pennsylvania. Keith is strong on Crime, the Border, and our Second Amendment. Loves our Military and our Vets. He has my total Endorsement!",joy,0.800756
6035,realDonaldTrump,15.09.18 22:43,11604,48193,"Congressman Pete Sessions of Texas is doing a great job. He is a fighter who will be tough on Crime and the Border, fight hard for our Second Amendment and loves our Military and our Vets. He has my full and complete Endorsement!",joy,0.578583
6036,realDonaldTrump,15.09.18 22:41,12720,50034,Thank you Brock – it is my honor! “We ( @FEMA ) have never had the support that we have had from this President.” Administrator @FEMA_Brock,joy,0.72234
6037,realDonaldTrump,15.09.18 22:26,6395,31781,Thank you @nycemergencymgt ! https:// twitter.com/nycemergencymg t/status/1040631845145194498 …,joy,0.880435
6038,realDonaldTrump,15.09.18 05:08,22071,94815,"When President Obama said that he has been to “57 States,” very little mention in Fake News Media. Can you imagine if I said that...story of the year! @IngrahamAngle",sadness,0.531388
6039,realDonaldTrump,15.09.18 04:23,12861,59132,....GWU Research to tell them how many people had died in Puerto Rico (how would they not know this?). This method was never done with previous hurricanes because other jurisdictions know how many people were killed. FIFTY TIMES LAST ORIGINAL NUMBER - NO WAY!,anger,0.373673
6040,realDonaldTrump,15.09.18 04:05,13770,56117,"“When Trump visited the island territory last October, OFFICIALS told him in a briefing 16 PEOPLE had died from Maria.” The Washington Post. This was long AFTER the hurricane took place. Over many months it went to 64 PEOPLE. Then, like magic, “3000 PEOPLE KILLED.” They hired....",sadness,0.448401
6041,realDonaldTrump,15.09.18 03:54,13483,66527,"Great job FEMA, First Responders and Law Enforcement - not easy, very dangerous, tremendous talent. America is proud of you. Keep it all going - finish strong!",joy,0.882723
6042,realDonaldTrump,15.09.18 02:43,14838,52224,"My thoughts and prayers are with Evelyn Rodriguez this evening, along with her family and friends. #RIPEvelyn https:// nypost.com/2018/09/14/mom -of-ms-13-victim-fatally-struck-by-car-at-daughters-memorial-site/ …",joy,0.534898
6043,realDonaldTrump,15.09.18 02:31,12310,49918,"“The story of Puerto Rico is the rebuilding that has occurred. The President has done an extraordinary job of cleanup, rebuilding electrical stuff and everything else.” @EdRollins “The people of Puerto Rico have one of the most corrupt governments in our country.” @LouDobbs",joy,0.314767
6044,realDonaldTrump,15.09.18 00:35,17753,73021,"“They say all these people died in the storm in Puerto Rico, yet 70% of the power was out before the storm. So when did people start dying? At what point do you recognize that what they are doing is a political agenda couched in the nice language of journalism?” @GeraldoRivera",sadness,0.68291
6045,realDonaldTrump,14.09.18 23:43,8944,42760,Keep up the great work - THANK YOU! https:// twitter.com/femaregion4/st atus/1040702223901241344 …,joy,0.870467
6046,realDonaldTrump,14.09.18 23:40,14504,60501,We love the #CajunNavy - THANK YOU! #FlorenceHurricane2018 pic.twitter.com/RuP55jWX8e,joy,0.880435
6047,realDonaldTrump,14.09.18 14:19,16025,86540,"Incredible job being done by FEMA, First Responders, Law Enforcement and all. Thank you!",joy,0.870855
6048,realDonaldTrump,14.09.18 04:37,7791,37642,Gina is Great! https:// twitter.com/kayleighmcenan y/status/1040378262516584448 …,joy,0.961021
6049,realDonaldTrump,14.09.18 03:10,34252,113457,"John Kerry had illegal meetings with the very hostile Iranian Regime, which can only serve to undercut our great work to the detriment of the American people. He told them to wait out the Trump Administration! Was he registered under the Foreign Agents Registration Act? BAD!",anger,0.588641
6050,realDonaldTrump,13.09.18 19:56,18187,63155,Senator Debbie Stabenow and the Democrats are totally against approving the Farm Bill. They are fighting tooth and nail to not allow our Great Farmers to get what they so richly deserve. Work requirements are imperative and the Dems are a NO. Not good!,disgust,0.718841
6051,realDonaldTrump,13.09.18 19:41,6716,31557,Thank you @USNationalGuard ! #HurricaneFlorence https:// twitter.com/i/moments/1040 235446876467201 …,joy,0.880435
6052,realDonaldTrump,13.09.18 19:26,10633,49514,"I was just briefed on Hurricane Florence. FEMA, First Responders and Law Enforcement are supplied and ready. We are with you! https://www. fema.gov/hurricane-flor ence … pic.twitter.com/a8KQ0lcoSD",joy,0.453057
6053,realDonaldTrump,13.09.18 17:14,9011,42181,Thank you @USCG ! https:// twitter.com/USCG/status/10 39921383944413184 …,joy,0.880435
6054,realDonaldTrump,13.09.18 16:15,19751,79505,"The Wall Street Journal has it wrong, we are under no pressure to make a deal with China, they are under pressure to make a deal with us. Our markets are surging, theirs are collapsing. We will soon be taking in Billions in Tariffs & making products at home. If we meet, we meet?",sadness,0.499714
6055,realDonaldTrump,13.09.18 14:49,18403,82011,".....This was done by the Democrats in order to make me look as bad as possible when I was successfully raising Billions of Dollars to help rebuild Puerto Rico. If a person died for any reason, like old age, just add them onto the list. Bad politics. I love Puerto Rico!",sadness,0.809032
6056,realDonaldTrump,13.09.18 14:37,17493,69883,"3000 people did not die in the two hurricanes that hit Puerto Rico. When I left the Island, AFTER the storm had hit, they had anywhere from 6 to 18 deaths. As time went by it did not go up by much. Then, a long time later, they started to report really large numbers, like 3000...",sadness,0.534471
6057,realDonaldTrump,13.09.18 14:25,14479,59490,“Middle-Class Income Hits All-Time High!” @foxandfriends And will continue to rise (unless the Dems get in and destroy what we have built).,anger,0.454518
6058,realDonaldTrump,13.09.18 14:10,9257,39778,".....”It is a cesspool of corruption, and the people who did this need to be brought to justice.” @GreggJarrett",disgust,0.483293
6059,realDonaldTrump,13.09.18 14:06,14381,53952,More text messages between former FBI employees Peter Strzok and Lisa Page are a disaster and embarrassment to the FBI & DOJ. This should never have happened but we are learning more and more by the hour. “Others were leaking like mad” in order to get the President! ........,anger,0.53533
6060,realDonaldTrump,13.09.18 13:39,7206,42548,"We are completely ready for hurricane Florence, as the storm gets even larger and more powerful. Be careful!",joy,0.526099
6061,realDonaldTrump,13.09.18 13:22,10001,54286,"The problem with banker Jamie Dimon running for President is that he doesn’t have the aptitude or “smarts” & is a poor public speaker & nervous mess - otherwise he is wonderful. I’ve made a lot of bankers, and others, look much smarter than they are with my great economic policy!",joy,0.555534
6062,realDonaldTrump,13.09.18 01:21,10473,48777,"Tonight, it was my great honor to host a Congressional Medal of Honor Society Reception at the @WhiteHouse ! https://www. pscp.tv/w/bmmWNDFvTlFs TFJub1dwUXd8MWVhS2JWQUxPWWtLWHTjaVKtZEYBeDdK9KN8aOH0itJBJwL59X-r6jxDy7FQ?t=4m47s …",joy,0.832954
6064,realDonaldTrump,12.09.18 18:37,15532,59180,It is imperative that everyone follow local evacuation orders. This storm is extremely dangerous. Be SAFE! #HurricaneFlorence https://www. ready.gov/hurricanes pic.twitter.com/KvF54CwomW,fear,0.545215
6065,realDonaldTrump,12.09.18 16:06,15132,64698,"“I can say, as it relates to the Senate Intelligence Committee Investigation, that we have NO hard evidence of Collusion.” Richard Burr (R-NC) Senate Intelligence Committee, Chairman",sadness,0.232996
6066,realDonaldTrump,12.09.18 15:58,12034,57700,"Hurricane Florence may now be dipping a bit south and hitting a portion of the Great State of Georgia. Be ready, be prepared!",joy,0.663696
6068,realDonaldTrump,12.09.18 12:58,12443,62918,"Hurricane Florence is looking even bigger than anticipated. It will be arriving soon. FEMA, First Responders and Law Enforcement are supplied and ready. Be safe!",joy,0.513225
6069,realDonaldTrump,12.09.18 12:51,14022,70277,"We got A Pluses for our recent hurricane work in Texas and Florida (and did an unappreciated great job in Puerto Rico, even though an inaccessible island with very poor electricity and a totally incompetent Mayor of San Juan). We are ready for the big one that is coming!",fear,0.362929
6070,realDonaldTrump,12.09.18 12:30,15268,64121,"“The President has absolutely demonstrated no wrongdoing whatsoever & that the Special Counsel has no evidence of any wrongdoing. In other words, it’s time to end this Witch Hunt.” @LouDobbs Russian “collusion” was just an excuse by the Democrats for having lost the Election!",disgust,0.577384
6071,realDonaldTrump,12.09.18 03:55,24572,99823,"Crazy Maxine Waters: “After we impeach Trump, we’ll go after Mike Pence. We’ll get him.” @FoxNews Where are the Democrats coming from? The best Economy in the history of our country would totally collapse if they ever took control!",anger,0.415523
6072,realDonaldTrump,12.09.18 03:28,13665,56271,"....giving the information, and causing the appointment of a Special C without having the courage of his own convictions.....” Alan Dershowitz @TuckerCarlson In other words, the whole thing was illegally and very unfairly set up?",joy,0.320676
6073,realDonaldTrump,12.09.18 03:16,18134,74748,"“You know who’s at fault for this more than anyone else, Comey, because he leaked information and laundered it through a professor at Columbia Law School. Shame on that professor, and shame on Comey. He snuck the information to a law professor who collaborated with him in........",sadness,0.51773
6075,realDonaldTrump,11.09.18 22:16,13366,57118,"The safety of American people is my absolute highest priority. Heed the directions of your State and Local Officials. Please be prepared, be careful and be SAFE! https://www. ready.gov / pic.twitter.com/LZIUCgdPTH",disgust,0.432843
6076,realDonaldTrump,11.09.18 18:48,11451,46140,Small Business Optimism Soars to Highest Level Ever | Breitbart https://www. breitbart.com/big-government /2018/09/11/small-business-optimism-soars-to-highest-level-ever/ … via @BreitbartNews,joy,0.60446
6078,realDonaldTrump,11.09.18 14:58,18901,89417,17 years since September 11th!,sadness,0.461663
6079,realDonaldTrump,11.09.18 14:24,12758,59942,"Departing Washington, D.C. to attend a Flight 93 September 11th Memorial Service in Shanksville, Pennsylvania with Melania. #NeverForget pic.twitter.com/O2sFUeRqeb",sadness,0.30536
6080,realDonaldTrump,11.09.18 13:59,21068,106560,"Rudy Giuliani did a GREAT job as Mayor of NYC during the period of September 11th. His leadership, bravery and skill must never be forgotten. Rudy is a TRUE WARRIOR!",joy,0.584421
6081,realDonaldTrump,11.09.18 13:41,11651,51926,“ERIC Holder could be running the Justice Department right now and it would be behaving no differently than it is.” @LouDobbs,sadness,0.394688
6082,realDonaldTrump,11.09.18 13:19,19454,75155,"New Strzok-Page texts reveal “Media Leak Strategy.” @FoxNews So terrible, and NOTHING is being done at DOJ or FBI - but the world is watching, and they get it completely.",sadness,0.48421
6084,realDonaldTrump,11.09.18 13:08,19439,71346,"“We have found nothing to show collusion between President Trump & Russia, absolutely zero, but every day we get more documentation showing collusion between the FBI & DOJ, the Hillary campaign, foreign spies & Russians, incredible.” @SaraCarterDC @LouDobbs",joy,0.38241
6086,realDonaldTrump,11.09.18 01:21,12985,62839,"Just had calls with South Carolina Governor Henry McMaster, North Carolina Governor Roy Cooper, and Virginia Governor Ralph Northam regarding the incoming storm. Federal Government stands by, ready to assist 24/7.",joy,0.230941
6087,realDonaldTrump,11.09.18 01:17,19241,86828,"My people just informed me that this is one of the worst storms to hit the East Coast in many years. Also, looking like a direct hit on North Carolina, South Carolina and Virginia. Please be prepared, be careful and be SAFE!",sadness,0.338181
6088,realDonaldTrump,10.09.18 23:52,10599,45326,"Was just briefed via phone by @DHSgov @SecNielsen and @FEMA @FEMA_Brock, along with @VP Mike Pence and Chief of Staff, John Kelly on incoming storm which is very dangerous. Heed the directions of your State and Local Officials - and know that WE are here for you. Be SAFE! pic.twitter.com/sN8D5NvrBa",fear,0.411454
6089,realDonaldTrump,10.09.18 23:18,25659,81811,"Chuck Schumer is holding up 320 appointments (Ambassadors, Executives, etc.) of great people who have left jobs and given up so much in order to come into Government. Schumer and the Democrats continue to OBSTRUCT!",anger,0.298046
6090,realDonaldTrump,10.09.18 21:41,24182,105192,"To the incredible citizens of North Carolina, South Carolina and the entire East Coast - the storm looks very bad! Please take all necessary precautions. We have already began mobilizing our assets to respond accordingly, and we are here for you! pic.twitter.com/g74cyD6b6K",joy,0.342846
6091,realDonaldTrump,10.09.18 21:35,15582,72759,The Storms in the Atlantic are very dangerous. We encourage anyone in the path of these storms to prepare themselves and to heed the warnings of State and Local officials. The Federal Government is closely monitoring and ready to assist. We are with you!,fear,0.640569
6092,realDonaldTrump,10.09.18 16:42,36409,138948,"“President Trump would need a magic wand to get to 4% GDP,” stated President Obama. I guess I have a magic wand, 4.2%, and we will do MUCH better than this! We have just begun.",joy,0.735085
6093,realDonaldTrump,10.09.18 15:57,18925,81261,"The Economy is soooo good, perhaps the best in our country’s history (remember, it’s the economy stupid!), that the Democrats are flailing & lying like CRAZY! Phony books, articles and T.V. “hits” like no other pol has had to endure-and they are losing big. Very dishonest people!",sadness,0.466007
6094,realDonaldTrump,10.09.18 14:36,12664,52213,"“It is mostly anonymous sources in here, why should anyone trust you? General Mattis, General Kelly said it’s not true.” @SavannahGuthrie @TODAYshow Bob Woodward is a liar who is like a Dem operative prior to the Midterms. He was caught cold, even by NBC.",anger,0.412521
6095,realDonaldTrump,10.09.18 13:46,10552,48997,"“I’m taking this book with a grain of salt & everyone should do the same. Multiple sources, but almost every one of them has come out and discredited the claims made by Woodward. You cannot take this book too seriously.” Katelyn Caralle, Washington Examiner",sadness,0.367884
6096,realDonaldTrump,10.09.18 13:35,14091,65011,The White House is a “smooth running machine.” We are making some of the biggest and most important deals in our country’s history - with many more to come! The Dems are going crazy!,joy,0.53776
6097,realDonaldTrump,10.09.18 13:22,14693,69096,"The Woodward book is a Joke - just another assault against me, in a barrage of assaults, using now disproven unnamed and anonymous sources. Many have already come forward to say the quotes by them, like the book, are fiction. Dems can’t stand losing. I’ll write the real book!",disgust,0.36232
6098,realDonaldTrump,10.09.18 13:10,13747,59738,"If the Democrats had won the Election in 2016, GDP, which was about 1% and going down, would have been minus 4% instead of up 4.2%. I opened up our beautiful economic engine with Regulation and Tax Cuts. Our system was choking and would have been made worse. Still plenty to do!",sadness,0.551507
6099,realDonaldTrump,10.09.18 13:03,21666,82485,The GDP Rate (4.2%) is higher than the Unemployment Rate (3.9%) for the first time in over 100 years!,joy,0.415552
6100,realDonaldTrump,09.09.18 19:28,13570,60355,Melania and I wish all Jewish people Shana Tova and send our warmest greetings to those celebrating Rosh Hashanah and the start of the High Holy Days... pic.twitter.com/uMrHHX5il0,joy,0.757124
6101,realDonaldTrump,09.09.18 17:31,14848,63730,...its commitment to denuclearize.” @FoxNews This is a big and very positive statement from North Korea. Thank you To Chairman Kim. We will both prove everyone wrong! There is nothing like good dialogue from two people that like each other! Much better than before I took office.,joy,0.811258
6102,realDonaldTrump,09.09.18 17:21,17964,75067,"North Korea has just staged their parade, celebrating 70th anniversary of founding, without the customary display of nuclear missiles. Theme was peace and economic development. “Experts believe that North Korea cut out the nuclear missiles to show President Trump......",joy,0.724316
6103,realDonaldTrump,09.09.18 16:42,19420,97044,"Wow, NFL first game ratings are way down over an already really bad last year comparison. Viewership declined 13%, the lowest in over a decade. If the players stood proudly for our Flag and Anthem, and it is all shown on broadcast, maybe ratings could come back? Otherwise worse!",sadness,0.626337
6104,realDonaldTrump,09.09.18 16:12,16362,70855,"“Trump has set Economic Growth on fire. During his time in office, the economy has achieved feats most experts thought impossible. GDP is growing at a 3 percent-plus rate. The unemployment rate is near a 50 year low.” CNBC...Also, the Stock Market is up almost 50% since Election!",joy,0.490593
6105,realDonaldTrump,09.09.18 16:01,28388,121859,"If the U.S. sells a car into China, there is a tax of 25%. If China sells a car into the U.S., there is a tax of 2%. Does anybody think that is FAIR? The days of the U.S. being ripped-off by other nations is OVER!",anger,0.411132
6106,realDonaldTrump,09.09.18 15:49,17391,76298,“Ford has abruptly killed a plan to sell a Chinese-made small vehicle in the U.S. because of the prospect of higher U.S. Tariffs.” CNBC. This is just the beginning. This car can now be BUILT IN THE U.S.A. and Ford will pay no tariffs!,anger,0.4741
6107,realDonaldTrump,09.09.18 15:32,21790,86632,"“Barack Obama talked a lot about hope, but Donald Trump delivered the American Dream. All the economic indicators, what’s happening overseas, Donald Trump has proven to be far more successful than Barack Obama. President Trump is delivering the American Dream.” Jason Chaffetz",joy,0.473704
6108,realDonaldTrump,09.09.18 15:01,23984,79406,Happy Anniversary! #ProudDeplorable pic.twitter.com/iHyeu5a8DD,joy,0.958834
6109,realDonaldTrump,09.09.18 03:51,17111,77964,"So nice, thank you both! https:// twitter.com/DiamondandSilk /status/1028816390663426048 …",joy,0.979763
6110,realDonaldTrump,09.09.18 03:47,25665,114226,"The Dems have tried every trick in the playbook-call me everything under the sun. But if I’m all of those terrible things, how come I beat them so badly, 306-223? Maybe they’re just not very good! The fact is they are going CRAZY only because they know they can’t beat me in 2020!",anger,0.3845
6111,realDonaldTrump,09.09.18 03:38,18404,85130,"Republicans are doing really well with the Senate Midterms. Races that we were not even thinking about winning are now very close, or even leading. Election night will be very interesting indeed!",joy,0.467707
6112,realDonaldTrump,09.09.18 02:07,17406,82559,"Our Social Media (and beyond) Stars, @DiamondandSilk , are terrific people who are doing really well. We are all very proud of them, and their great success!",joy,0.94828
6113,realDonaldTrump,08.09.18 23:08,13951,66530,"So true! “Mr. Trump remains the single most popular figure in the Republican Party, whose fealty has helped buoy candidates in competitive Republican primaries and remains a hot commodity among general election candidates.” Nicholas Fandos, @nytimes",sadness,0.34982
6114,realDonaldTrump,08.09.18 17:45,24270,101881,"Apple prices may increase because of the massive Tariffs we may be imposing on China - but there is an easy solution where there would be ZERO tax, and indeed a tax incentive. Make your products in the United States instead of China. Start building new plants now. Exciting! #MAGA",joy,0.734861
6115,realDonaldTrump,08.09.18 16:51,21107,93729,"We are breaking all Jobs and Economic Records but, importantly, our Country has TREMENDOUS FUTURE POTENTIAL. We have just begun!",joy,0.698359
6116,realDonaldTrump,08.09.18 16:47,13162,61947,"“To this point, President Trump’s achievements are unprecedented.” @LouDobbs",joy,0.449929
6117,realDonaldTrump,08.09.18 16:44,14327,57900,"Dave Hughes is running for Congress in the Great State of Minnesota. He will help us accomplish our America First policies, is strong on Crime, the Border, our 2nd Amendmen, Trade, Military and Vets. Running against Pelosi Liberal Puppet Petterson. Dave has my Total Endorsement!",joy,0.531925
6118,realDonaldTrump,07.09.18 23:39,17941,78293,"14 days for $28 MILLION - $2 MILLION a day, No Collusion. A great day for America!",joy,0.688751
6119,realDonaldTrump,07.09.18 22:16,12626,51068,“Unprecedented Jobs Growth Streak Continues as Wages Rise” https://www. whitehouse.gov/articles/unpre cedented-jobs-growth-streak-continues-as-wages-rise/ …,joy,0.377409
6120,realDonaldTrump,07.09.18 18:35,25920,101597,"Under our horrible immigration laws, the Government is frequently blocked from deporting criminal aliens with violent felony convictions. House GOP just passed a bill to increase our ability to deport violent felons (Crazy Dems opposed). Need to get this bill to my desk fast!",disgust,0.519466
6121,realDonaldTrump,07.09.18 13:32,25291,115182,The Woodward book is a scam. I don’t talk the way I am quoted. If I did I would not have been elected President. These quotes were made up. The author uses every trick in the book to demean and belittle. I wish the people could see the real facts - and our country is doing GREAT!,joy,0.663065
6122,realDonaldTrump,07.09.18 13:11,14054,62126,"Matt Rosendale will be a Great Senator from a Great State, Montana! He is a fighter who will be tough on Crime and the Border, fight hard for our 2nd Amendment and loves our Military and our Vets. He has my full and complete Endorsement!",joy,0.639034
6123,realDonaldTrump,07.09.18 12:56,25398,137054,What was Nike thinking?,fear,0.355197
6124,realDonaldTrump,07.09.18 04:48,13634,68528,"Thank you Montana, I love you! pic.twitter.com/9J4Xv2PoNw",joy,0.991702
6125,realDonaldTrump,07.09.18 04:38,14812,60809,MAKE AMERICA GREAT AGAIN! https://www. pscp.tv/w/bmHbpjFvTlFs TFJub1dwUXd8MXluSk9ZT2xiVmtLUq5TqBtE9rZ8YqQwM5GJU0IdtS2ahKvmX_ob0JxLkvlz?t=2s …,joy,0.748909
6126,realDonaldTrump,07.09.18 03:06,14038,68041,"Getting ready to go on stage for Matt Rosendale, who will be a great Senator. Jon Tester has let the people of Montana down & does not deserve another six years. Matt is strong on Crime, the Borders, & will save your Second Amendment from the onslaught. Loves our Military & Vets!",joy,0.798712
6127,realDonaldTrump,07.09.18 01:15,9410,47405,Landing in Montana now to support Matt Rosendale for U.S. Senate! #MAGA https:// twitter.com/MattForMontana /status/1037740482988834821 …,disgust,0.318234
6128,realDonaldTrump,07.09.18 01:12,15942,77704,Are the investigative “journalists” of the New York Times going to investigate themselves - who is the anonymous letter writer?,sadness,0.439389
6129,realDonaldTrump,06.09.18 19:16,11123,50554,Look forward to seeing everyone in Montana tonight! #MAGA https://www. donaldjtrump.com/rallies/montan a-sep-2018/ …,joy,0.756535
6130,realDonaldTrump,06.09.18 16:09,21716,88085,"“The record is quite remarkable. The President has faithfully followed the agenda he campaigned on in 2016. People should focus on the results, and they’re extraordinary!” James Freeman - Wall Street Journal",joy,0.619005
6131,realDonaldTrump,06.09.18 13:31,16303,69249,"Cosumer confidence highest in 18 years, Atlanta Fed forecasts 4.7 GDP, manufacturing jobs highest in many years. “It’s the story of the Trump Administration, the Economic Success, that’s unnerving his detractors.” @MariaBartiromo",joy,0.788912
